Hugo,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CSNK1D,7935.3105,0.013453300235007138,0.03634914526392816,0.37011324853236105,0.7112981110661294,0.8008805036283385
CSNK1E,5257.0195,-0.07899955119310895,0.05902384268295027,-1.338434564781884,0.18075481770701862,0.2954704128404907
CSNK1G1,1301.7488,-0.06583773707106148,0.05854318547027111,-1.1246012075050926,0.26075806181505545,0.38901752884975177
CSNK1G2,3084.6072,-0.04224959233060443,0.048974774699080625,-0.8626806879705269,0.38831305325356535,0.5233567354456607
CSNK1G3,1370.2144,-0.03295967929044545,0.04612008980875803,-0.7146490700065058,0.4748259155017741,0.6043800433411199
CSNK2A1P,1106.5859,-0.12603098803135462,0.07604541410656435,-1.6573121405420221,0.09745638403364966,0.183228113703384
CSNK2A1,3006.9358,-0.0006640871869485292,0.04716402278611313,-0.014080376263919149,0.9887658563778776,0.9928244129971814
CSNK2A2,1252.7528,0.0647145047717307,0.04825921142630277,1.3409772530277875,0.17992783807566692,0.29441369491143826
CSNK2B,6967.366,-0.030622410576099785,0.04994202247135692,-0.613159200624335,0.5397710789780715,0.661532281412248
CSPG4PY2,0.11578274,0.24208203307934187,1.3859694220580832,0.17466621501639212,0.8613419161350073,
CSPG4,4458.072,0.5295239400276561,0.16452540187338982,3.218493521353926,0.0012886588188440184,0.005255064197703155
CSPG5,1065.4888,2.4150163802230895,0.23813468783682992,10.141388481286105,3.619183402220578e-24,2.165976121757086e-22
CSPP1,700.1149,-0.08638192218652863,0.07105385280196948,-1.215724676144997,0.22408982081233964,0.34703496045246035
CSRNP1,2484.7603,0.16419945037029965,0.09778526596043197,1.6791839625076201,0.09311619655144032,0.17705375422566832
CSRNP2,1783.8759,-0.029661759816723643,0.055081490083077014,-0.5385068517933357,0.5902271760562487,0.7055183139152692
CSRNP3,34.14816,0.09184052073910355,0.1767633613641876,0.5195676300242077,0.6033649643629181,0.7164524211262853
CSRP1,16420.291,0.29393586989617326,0.1065956847592301,2.757483762687883,0.005824810611034405,0.01874244387667598
CSRP2BP,1541.9603,0.07367490310735039,0.043418001314682396,1.6968745883389202,0.08972037326517208,0.17179739596408047
CSRP2,1386.4664,0.3170893568107915,0.13429487174846022,2.3611427054691467,0.018218718337367597,0.0479607637694759
CSRP3,42.701138,4.18128152241805,0.6841611827144216,6.111544513280835,9.867147118534747e-10,1.3992758631139491e-08
CST11,0.37631166,0.2257113997633991,0.5674271266000803,0.39778041828176347,0.6907920527120033,0.7856113709654756
CST1,1369.4497,0.47287109427377344,0.3144283199650598,1.5039074544122497,0.13260519736484652,0.2334758175825503
CST2,119.85176,0.23990226994675037,0.2754698572900204,0.870883922861209,0.3838175359617406,0.5186651829009297
CST3,21133.012,0.3142763034381752,0.09625735439819375,3.264958874083418,0.00109479971022974,0.004585879779365585
CST4,122.76908,1.5192968220565817,0.33254070641456956,4.5687544193838185,4.9063124822492124e-06,3.6886874866545174e-05
CST5,32.02258,0.8455949904553225,0.3797841385434457,2.2265147609859697,0.025979721376986262,0.06358810641419997
CST6,542.63715,1.133683016689927,0.2615996965299049,4.333655702694324,1.4665347207850723e-05,0.00010063143227827442
CST7,457.13443,0.11120223903402415,0.1629726307867472,0.6823368960616117,0.49502594787083,0.6228402854463252
CST8,0.06879963,-0.21099268062846582,1.2310503199113063,-0.17139240956752058,0.8639152227609843,
CST9L,1.6037792,1.7371030724526864,0.6824996577822334,2.5452072431762995,0.010921289904389639,0.03160273810945742
CST9,24.6384,3.2260763952684877,0.609277077256706,5.294924945796457,1.19065302673485e-07,1.1943146967299341e-06
CSTA,3131.304,1.8357793301810368,0.2448826207803195,7.496568455251411,6.551021071843165e-14,1.4787022188693279e-12
CSTB,14125.882,-0.0602050959871456,0.1210727057632763,-0.49726398371619585,0.6190029063237014,0.7284795764480628
CSTF1,1510.4755,-0.10209816578251082,0.03988417480553409,-2.5598665706465686,0.010471235803284159,0.030567136734825626
CSTF2T,1823.2522,0.1143048681019174,0.04556526008202126,2.5085968541858232,0.012121173352205009,0.03437347667043212
CSTF2,876.4611,-0.16327589385307162,0.06042599995356374,-2.7020801307143634,0.006890715341611274,0.021564245079904402
CSTF3,1395.1566,-0.01911091372123086,0.03915419024271232,-0.4880937034520317,0.6254834708281646,0.733527068232601
CSTL1,1.6805749,0.11391550517338561,0.3143551937026937,0.36237831426167866,0.7170693425644765,0.8054323040800554
CSTT,0.06425357,-0.13173754021645184,1.0729046300791931,-0.12278588098434066,0.9022766549947568,
CS,8510.686,-0.08738483902240543,0.047041851486157964,-1.857597782861892,0.06322615362189914,0.12979500958570922
CT45A1,72.16278,3.0678901274053105,0.5533165889269583,5.544547531739182,2.9471527030936458e-08,3.299529656724408e-07
CT45A2,15.2193165,1.5493196555341315,0.7101882324228345,2.1815619927248977,0.02914187451362842,0.06983914820373599
CT45A3,24.092506,1.681579728560521,0.8757411342361866,1.9201789921940566,0.05483529422932054,0.11615182466368687
CT45A4,10.456334,1.278622187481776,0.8685122530472353,1.4721982136643916,0.14096735966814714,0.2446551284769102
CT45A5,32.399128,1.5875795736648115,0.6335250415542301,2.5059460471680723,0.012212425318352428,0.03459214987410002
CT45A6,4.600689,-0.12517200681559826,1.0329422791988245,-0.12118005946342399,0.9035484179551585,0.9381106179300981
CT47A10,0.31020644,0.3075031769395368,3.9679866557199452,0.07749602093451192,0.9382289565904811,0.9618198365885655
CT47A11,0.084350124,0.06943087606369923,3.6856298936908876,0.018838265931843012,0.9849701274334637,
CT47A1,0.81390864,1.6026928601582335,2.161235595147782,0.741563235288397,0.45835200546649757,0.5895901377422178
CT47A2,0.67327094,1.1481061018423477,1.4411203806560264,0.796676056527427,0.42563919312520315,0.5596407048305315
