Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDK3,414.87305,-0.418697527,0.021183168,-19.76557641,5.89E-87,1.69E-86
CDK4,7447.962,0.169395924,0.020228115,8.37428142,5.56E-17,8.37E-17
CDK5R1,727.74,0.726567798,0.035304148,20.58023863,4.13E-94,1.25E-93
CDK5R2,228.6443,0.174706945,0.075853269,2.303222353,0.021266336,0.023956251
CDK5RAP1,1193.3805,-0.330777299,0.00942025,-35.11343111,4.20E-270,4.71E-269
CDK5RAP2,2932.0479,0.10886313,0.013774959,7.902972933,2.72E-15,4.00E-15
CDK5RAP3,5324.2075,-0.348807342,0.014731401,-23.67781149,6.10E-124,2.34E-123
CDK5,904.8542,-0.253307109,0.01469457,-17.23814324,1.37E-66,3.35E-66
CDK6,3435.497,-0.339177196,0.030964824,-10.95362914,6.38E-28,1.10E-27
CDK7,979.0284,-0.265859604,0.011918562,-22.30634988,3.21E-110,1.10E-109
CDK8,434.37436,-0.076870845,0.017959818,-4.280157114,1.87E-05,2.31E-05
CDK9,2875.9268,-0.207690727,0.010897338,-19.05884897,5.55E-81,1.52E-80
CDKAL1,761.968,-0.060548676,0.013798858,-4.387948238,1.14E-05,1.42E-05
CDKL1,83.42057,1.075737363,0.028164463,38.19484789,0,0
CDKL2,189.19566,0.722692747,0.044705478,16.16564173,8.81E-59,2.02E-58
CDKL3,77.02147,0.672987117,0.018903065,35.60200989,1.30E-277,1.53E-276
CDKL4,2.1552181,-0.474525622,0.052613897,-9.019016802,1.90E-19,2.95E-19
CDKL5,95.96329,1.128166144,0.031826561,35.44731567,3.19E-275,3.69E-274
CDKN1A,8554.021,-0.032316638,0.024380267,-1.325524346,0.1849973,0.198427903
CDKN1B,3227.7551,0.322387832,0.01449768,22.23720146,1.50E-109,5.13E-109
CDKN1C,1018.0326,0.189523392,0.028434331,6.665301475,2.64E-11,3.64E-11
CDKN2AIPNL,916.44446,-0.146887667,0.012233062,-12.00743251,3.25E-33,5.90E-33
CDKN2AIP,960.7083,0.184760796,0.012043227,15.34146942,4.04E-53,8.80E-53
CDKN2A,1354.3519,-0.633659543,0.044421347,-14.2647531,3.63E-46,7.45E-46
CDKN2BAS,45.170834,-0.47179798,0.040883884,-11.53994993,8.30E-31,1.47E-30
CDKN2B,1256.8204,-0.269262206,0.032955118,-8.170573385,3.07E-16,4.58E-16
CDKN2C,1151.7372,0.440668731,0.025884122,17.02467337,5.39E-65,1.30E-64
CDKN2D,572.1909,-0.265806269,0.021079871,-12.60948293,1.87E-36,3.52E-36
CDKN3,443.61505,-0.670987509,0.029955412,-22.39954167,3.98E-111,1.38E-110
CDNF,57.13917,0.437259632,0.023067112,18.95597652,3.94E-80,1.07E-79
CDO1,946.50604,0.955576191,0.056333015,16.96298666,1.54E-64,3.70E-64
CDON,905.0993,1.015911177,0.029606197,34.31414003,4.83E-258,4.97E-257
CDR1,38.589718,1.638657685,0.052482918,31.22268649,5.24E-214,3.92E-213
CDR2L,1653.4186,-0.125632904,0.026174997,-4.799729449,1.59E-06,2.01E-06
CDR2,1541.0155,0.169960237,0.016778449,10.12967519,4.08E-24,6.72E-24
CDRT15P,15.232423,-0.593320689,0.025101039,-23.63729569,1.59E-123,6.08E-123
CDRT15,0.63426477,-1.465837164,0.089421417,-16.39246187,2.16E-60,5.02E-60
CDRT1,17.538002,-1.392524195,0.042611726,-32.67936583,3.07E-234,2.65E-233
CDRT4,511.4758,-0.252016589,0.019428406,-12.97155222,1.77E-38,3.40E-38
CDS1,1703.4324,-0.180993961,0.029894032,-6.054518278,1.41E-09,1.89E-09
CDS2,1936.6184,0.251351405,0.012625844,19.90769158,3.49E-88,1.01E-87
CDSN,501.4201,-1.787128405,0.052730939,-33.89145808,8.90E-252,8.75E-251
CDT1,1152.4164,-1.105666795,0.02782362,-39.73842385,0,0
CDV3,7800.4653,0.05976422,0.011632056,5.137889734,2.78E-07,3.58E-07
CDX1,711.1492,-3.525384524,0.068033278,-51.81853113,0,0
CDX2,775.3901,-3.658690347,0.103822695,-35.23979379,4.92E-272,5.57E-271
CDX4,0.22114326,-0.181507561,0.371200483,-0.488974473,0.624859769,0.640012077
CDY1B,0.041607622,-0.425171564,0.415320838,-1.023718353,0.305968324,0.322606511
CDY1,0.018510306,-0.418468806,1.156983646,-0.361689474,0.717584094,0.730355175
CDY2B,0.15907447,-0.3358988,0.208444843,-1.611451718,0.107081303,0.116724754
CDYL2,147.96367,0.420000762,0.029682923,14.14957565,1.88E-45,3.84E-45
CDYL,1407.8915,0.046359587,0.012757264,3.633975616,0.000279087,0.00033601
CEACAM16,2.421553,-1.394833667,0.077258192,-18.05418474,7.31E-73,1.88E-72
CEACAM18,1.9662912,-1.579291339,0.184225795,-8.572585287,1.01E-17,1.54E-17
CEACAM19,297.878,-1.013197181,0.030500374,-33.21917264,5.69E-242,5.20E-241
CEACAM1,2477.51,-1.00969613,0.040061537,-25.20362925,3.66E-140,1.57E-139
CEACAM20,14.593688,-0.916534783,0.117121227,-7.825522399,5.06E-15,7.40E-15
CEACAM21,68.43185,-0.322039434,0.033882682,-9.504543646,2.01E-21,3.20E-21
CEACAM22P,5.5559373,-0.826540054,0.060944676,-13.56213708,6.72E-42,1.32E-41
CEACAM3,16.12866,-1.572139651,0.049943305,-31.47848654,1.71E-217,1.31E-216
CEACAM4,25.504665,-0.804317757,0.042904426,-18.74673148,2.06E-78,5.54E-78
CEACAM5,20457.254,-2.260161861,0.089722141,-25.19068141,5.07E-140,2.17E-139
CEACAM6,13933.757,-1.220253821,0.077034648,-15.84032455,1.64E-56,3.68E-56
CEACAM7,775.6942,-3.006866874,0.090010297,-33.40581008,1.13E-244,1.06E-243
CEACAM8,10.13369,-2.125557107,0.088293569,-24.07374773,4.71E-128,1.86E-127
CEBPA,2855.978,-0.509371144,0.032915251,-15.47523208,5.10E-54,1.12E-53
CEBPB,3557.9497,-0.285248413,0.023140251,-12.32693705,6.49E-35,1.20E-34
CEBPD,3558.6006,0.069381345,0.0256044,2.709743023,0.006733536,0.007735909
CEBPE,10.51495,-1.412469664,0.044165823,-31.98105635,2.00E-224,1.61E-223
CEBPG,2845.097,-0.246060441,0.015250851,-16.13421057,1.47E-58,3.35E-58
CEBPZ,2631.9556,0.03788588,0.010735434,3.529049793,0.000417055,0.000499107
CECR1,3227.023,-0.034369471,0.027062636,-1.269997185,0.204085633,0.218212247
CECR2,182.94067,0.497963072,0.045478957,10.94930712,6.70E-28,1.15E-27
CECR4,8.462166,-0.007130622,0.029759007,-0.239612222,0.810630889,0.820219386
CECR5,1726.4054,-0.273827374,0.014097822,-19.42338147,4.90E-84,1.37E-83
CECR6,201.45663,0.981007483,0.03976798,24.66827528,2.34E-134,9.67E-134
CECR7,94.46186,0.076434501,0.043889133,1.741535923,0.081589682,0.089425805
CELA1,1.2644055,-0.646444626,0.075816767,-8.526407208,1.51E-17,2.29E-17
CELA2A,85.93455,-1.679222666,0.254960009,-6.586219819,4.51E-11,6.20E-11
CELA2B,12.600434,-0.962488169,0.205792687,-4.676979456,2.91E-06,3.67E-06
CELA3A,206.25226,-1.731829038,0.238505252,-7.261177791,3.84E-13,5.45E-13
CELA3B,73.55936,-1.880271083,0.167924894,-11.19709554,4.21E-29,7.32E-29
CELF1,4004.6685,0.097722946,0.010770657,9.073071907,1.16E-19,1.80E-19
CELF2,2355.4492,0.636494046,0.030673126,20.75086991,1.20E-95,3.68E-95
CELF3,345.591,0.618911774,0.090499213,6.838863626,7.98E-12,1.11E-11
CELF4,264.21585,0.51999138,0.054077109,9.615739242,6.86E-22,1.10E-21
CELF5,177.56723,1.727314285,0.050879309,33.94924811,1.25E-252,1.24E-251
CELF6,233.06332,0.226747066,0.032086333,7.066780221,1.59E-12,2.23E-12
CELP,66.37437,-2.954866393,0.119283833,-24.77172567,1.81E-135,7.52E-135
CELSR1,4542.0215,-0.392452608,0.033222398,-11.8128924,3.35E-32,6.02E-32
CELSR2,4568.661,0.226613413,0.030133804,7.520239149,5.47E-14,7.89E-14
CELSR3,760.9317,0.069850419,0.034444707,2.027899909,0.042570464,0.047357635
CEL,880.53784,-1.893800959,0.052574904,-36.02100628,3.92E-284,4.80E-283
CEMP1,514.4253,-0.342297547,0.020153743,-16.98431631,1.07E-64,2.58E-64
CEND1,355.82526,1.459604943,0.058142036,25.10412502,4.48E-139,1.90E-138
CENPA,348.6177,-0.909940119,0.033702233,-26.99940137,1.50E-160,7.49E-160
CENPBD1,639.1285,0.105816602,0.012360827,8.560640646,1.12E-17,1.71E-17
CENPB,5549.9146,-0.045357544,0.012045161,-3.765623822,0.000166134,0.000201185
CENPC1,637.001,0.168403023,0.014041417,11.99330696,3.85E-33,6.99E-33
CENPE,662.27045,-0.617907951,0.030693303,-20.13168641,3.90E-90,1.14E-89
CENPF,3156.1519,-0.497477133,0.031143318,-15.97379984,1.95E-57,4.40E-57
CENPH,471.2215,-0.659895588,0.021070304,-31.3187498,2.59E-215,1.96E-214
CENPI,130.84288,-0.591353343,0.032827598,-18.01390835,1.52E-72,3.88E-72
CENPJ,525.8215,-0.279234097,0.019482263,-14.33273394,1.37E-46,2.81E-46
CENPK,272.06345,-0.680747059,0.028213763,-24.12819073,1.27E-128,5.01E-128
CENPL,386.60757,-0.241777308,0.017844549,-13.54908513,8.02E-42,1.58E-41
CENPM,516.982,-1.325167739,0.02710872,-48.88345008,0,0
CENPN,1146.2205,-0.48320353,0.022312478,-21.65620216,5.31E-104,1.74E-103
CENPO,337.0923,-0.282158239,0.018106616,-15.58315653,9.48E-55,2.09E-54
CENPP,247.63116,-0.626593189,0.022748121,-27.54483307,5.10E-167,2.67E-166
CENPQ,308.95035,0.042978009,0.016591922,2.590297274,0.009589308,0.010959902
CENPT,1424.8542,-0.254920828,0.015260787,-16.70430471,1.22E-62,2.89E-62
CENPV,537.2013,-0.371311586,0.031679431,-11.72090449,9.96E-32,1.78E-31
CENPW,614.8088,-1.13187022,0.030187883,-37.49418953,1.15E-307,1.68E-306
CEP110,1071.211,-0.259981589,0.020387607,-12.75194261,3.04E-37,5.76E-37
CEP120,990.8066,0.377315799,0.013429728,28.09556468,1.11E-173,6.09E-173
CEP135,465.04318,-0.029765215,0.018891408,-1.575595332,0.115119093,0.12522492
CEP152,273.1638,-0.422502949,0.022435684,-18.83173884,4.15E-79,1.12E-78
CEP164,1225.9469,-0.01106061,0.011801683,-0.937206159,0.348652523,0.365981784
CEP170L,14.488736,-0.586971015,0.04255568,-13.79301218,2.81E-43,5.62E-43
CEP170,2249.0483,0.754207853,0.019772498,38.14428864,0,0
CEP192,1268.7725,0.062131517,0.015597252,3.983491194,6.79E-05,8.30E-05
CEP250,2173.3237,-0.217662507,0.013605205,-15.99847264,1.31E-57,2.97E-57
CEP290,874.6799,0.26846997,0.018137553,14.80188437,1.42E-49,3.01E-49
CEP350,2689.4924,0.218613574,0.014556117,15.01867347,5.54E-51,1.18E-50
CEP55,996.36053,-0.983530407,0.03252223,-30.24178862,6.69E-201,4.50E-200
CEP57,1755.2032,0.085436957,0.011560126,7.390659868,1.46E-13,2.09E-13
CEP63,1109.4418,0.161430876,0.010310678,15.65666898,2.99E-55,6.63E-55
CEP68,1526.3643,0.549854168,0.013457051,40.85993033,0,0
CEP70,955.3418,-0.063952548,0.017972268,-3.558401697,0.000373118,0.000447342
CEP72,248.57376,-0.598776078,0.018732546,-31.96447888,3.40E-224,2.73E-223
CEP76,323.675,-0.1688021,0.014001439,-12.05605404,1.80E-33,3.28E-33
CEP78,594.78467,-0.022199497,0.014820878,-1.497853054,0.134171433,0.145351791
CEP97,320.2589,0.367942426,0.020690171,17.7834403,9.50E-71,2.40E-70
CEPT1,1317.7246,0.078090478,0.010185965,7.666478053,1.77E-14,2.57E-14
CER1,2.6884727,1.490478581,0.093798302,15.89025114,7.40E-57,1.66E-56
CERCAM,3117.7073,0.383246182,0.025708289,14.90749485,2.95E-50,6.26E-50
CERKL,241.58101,-0.145797429,0.030799725,-4.733725089,2.20E-06,2.79E-06
CERK,2544.911,0.147457192,0.017690829,8.335233769,7.73E-17,1.16E-16
CES1,9708.313,-0.53296981,0.064617966,-8.248012759,1.61E-16,2.41E-16
CES2,6625.313,-0.198146434,0.031112625,-6.368682627,1.91E-10,2.59E-10
CES3,619.1257,-0.107424829,0.045833335,-2.343814369,0.019087669,0.021538956
CES4,142.84573,-0.622461648,0.073022879,-8.524200324,1.54E-17,2.33E-17
CES7,11.150139,0.030049233,0.094454747,0.318133642,0.750383565,0.762176163
CES8,246.87886,0.266677342,0.034476288,7.7350944,1.03E-14,1.51E-14
CETN1,0.40906352,-1.142060345,0.235293313,-4.853773073,1.21E-06,1.54E-06
CETN2,2901.983,-0.014941249,0.014668516,-1.018593085,0.308396189,0.32508222
CETN3,619.8171,-0.001366366,0.012502679,-0.109285879,0.912975746,0.916939135
CETN4P,5.725932,0.702410334,0.033135506,21.19811726,9.94E-100,3.14E-99
CETP,157.04823,0.651836679,0.040232531,16.20173167,4.90E-59,1.12E-58
CFB,21207.047,-0.248116986,0.047133904,-5.264087365,1.41E-07,1.82E-07
CFC1B,33.331467,-0.477948556,0.12807268,-3.731854109,0.000190076,0.000229686
CFDP1,2153.9365,0.099352614,0.013206351,7.52309355,5.35E-14,7.72E-14
CFD,1355.2239,0.470905814,0.038581632,12.2054406,2.91E-34,5.35E-34
CFHR1,1387.5413,-0.46220904,0.112833452,-4.096383048,4.20E-05,5.16E-05
CFHR2,845.35583,-0.332428674,0.304198234,-1.092802773,0.274480404,0.290595244
CFHR3,134.2739,0.023670017,0.074163741,0.319158886,0.749606032,0.761458017
CFHR4,65.36848,-0.217170544,0.152773117,-1.421523295,0.155164686,0.167346392
CFHR5,220.76044,0.342325918,0.196064627,1.745985099,0.080813541,0.088608514
CFH,8907.048,0.173914069,0.042632768,4.079352084,4.52E-05,5.55E-05
CFI,3633.2268,0.374120805,0.039608139,9.445553697,3.54E-21,5.61E-21
CFL1,41353.47,-0.344561209,0.011616451,-29.66148777,2.41E-193,1.52E-192
CFL2,1879.6003,1.32558152,0.023079347,57.43583383,0,0
CFLAR,2289.467,0.064863488,0.017785267,3.647034793,0.000265284,0.000319562
CFLP1,4.5987277,0.112042512,0.030220109,3.707548297,0.000209276,0.000252677
CFP,223.48343,-0.663589996,0.037589171,-17.65375445,9.52E-70,2.39E-69
CFTR,1288.5981,-1.157071719,0.073709863,-15.69765114,1.57E-55,3.49E-55
CG030,112.54577,-0.667692885,0.027855236,-23.97010317,5.70E-127,2.24E-126
CGA,59.93569,-1.725951701,0.103326069,-16.70393269,1.23E-62,2.91E-62
CGB1,5.6390543,-2.2098274,0.148507931,-14.88019792,4.43E-50,9.41E-50
CGB2,5.7182446,-1.779600091,0.074074374,-24.02450402,1.54E-127,6.07E-127
CGB5,19.82759,-1.255693082,0.092185644,-13.62135173,2.99E-42,5.92E-42
CGB7,29.968908,-1.44635298,0.05078822,-28.47811914,2.19E-178,1.24E-177
CGB8,10.2081175,-1.426502007,0.112740765,-12.65293888,1.08E-36,2.03E-36
CGB,19.463665,-1.136655971,0.083582988,-13.59913056,4.05E-42,8.01E-42
CGGBP1,4174.4487,0.313679386,0.010279647,30.51460789,1.67E-204,1.15E-203
CGNL1,2539.7375,0.998322391,0.036715863,27.19049245,8.41E-163,4.27E-162
CGN,3097.165,-0.376492707,0.035221356,-10.68933023,1.14E-26,1.94E-26
CGREF1,710.2416,-0.019508015,0.036455295,-0.535121579,0.592565789,0.608680469
CGRRF1,445.2852,0.588833801,0.013390477,43.97407065,0,0
CH25H,264.77628,0.810176669,0.036240093,22.35581103,1.06E-110,3.66E-110
CHAC1,336.94427,-0.91863162,0.032050652,-28.66187021,1.14E-180,6.57E-180
CHAC2,145.0607,-0.444182539,0.021334102,-20.82030636,2.83E-96,8.73E-96
CHADL,321.93152,0.682368016,0.033979449,20.08178602,1.06E-89,3.12E-89
CHAD,268.37378,-0.15558272,0.052099874,-2.98623986,0.00282431,0.003288917
CHAF1A,1291.5923,-0.628549538,0.018004864,-34.90998439,5.25E-267,5.72E-266
CHAF1B,558.2058,-0.536000318,0.022086199,-24.26856317,4.21E-130,1.69E-129
CHAT,3.0861835,-0.603317506,0.116362503,-5.184810336,2.16E-07,2.79E-07
CHCHD10,2380.951,-0.64466649,0.027199167,-23.7017001,3.46E-124,1.33E-123
CHCHD1,1466.4972,-0.468315254,0.012651152,-37.017597,5.97E-300,8.27E-299
CHCHD2,10502.207,-0.24191931,0.014043129,-17.22688035,1.67E-66,4.07E-66
CHCHD3,2054.8357,-0.000316003,0.011731728,-0.026935747,0.978510982,0.979280592
CHCHD4,646.5171,-0.15687339,0.010900285,-14.39167735,5.84E-47,1.21E-46
CHCHD5,915.30804,-0.41436768,0.015316005,-27.05455324,3.38E-161,1.69E-160
CHCHD6,521.1515,-0.380767152,0.020096839,-18.9466192,4.71E-80,1.28E-79
CHCHD7,1311.0612,-0.190137053,0.014063359,-13.52003116,1.19E-41,2.35E-41
CHCHD8,2181.7004,-0.301742093,0.012535957,-24.07012809,5.14E-128,2.03E-127
CHD1L,2054.5557,-0.072726697,0.014094445,-5.159954596,2.47E-07,3.18E-07
CHD1,1817.1523,0.088180057,0.015212646,5.796497051,6.77E-09,8.97E-09
CHD2,4574.9224,0.243697469,0.011267384,21.62857507,9.67E-104,3.16E-103
CHD3,8295.999,-0.007928713,0.017335569,-0.45736675,0.647407459,0.662273564
CHD4,13295.052,0.106835035,0.009818835,10.88062214,1.43E-27,2.44E-27
CHD5,194.52968,1.665897232,0.058662869,28.39781382,2.15E-177,1.21E-176
CHD6,2978.171,0.320714754,0.015400733,20.82464255,2.59E-96,7.98E-96
CHD7,1832.3962,0.272098144,0.021443553,12.68904184,6.80E-37,1.28E-36
CHD8,3760.6287,0.156045301,0.010471264,14.9022405,3.19E-50,6.78E-50
CHD9,2312.8171,0.581950417,0.017443239,33.36252106,4.80E-244,4.46E-243
CHDH,1166.9081,0.133674063,0.037515511,3.563167854,0.000366406,0.00043945
CHEK1,577.7075,-0.45858099,0.019389214,-23.65134457,1.14E-123,4.36E-123
CHEK2,591.50867,-0.790702468,0.020787377,-38.03762513,0,0
CHERP,3508.279,-0.118714148,0.010647742,-11.14923245,7.22E-29,1.25E-28
CHFR,1158.0641,-0.251560514,0.014010893,-17.95463807,4.41E-72,1.13E-71
CHGA,16611.42,-4.074558948,0.091151374,-44.70101534,0,0
CHGB,11442.615,-2.635958646,0.076895524,-34.2797412,1.57E-257,1.61E-256
CHI3L1,8923.31,0.951211631,0.051382754,18.51227414,1.64E-76,4.36E-76
CHI3L2,909.65485,0.919414469,0.050815127,18.09332211,3.60E-73,9.26E-73
CHIA,38.021908,-0.20678788,0.105237114,-1.964971028,0.049417591,0.054813006
CHIC1,647.08,0.561820311,0.018612323,30.18539376,3.68E-200,2.46E-199
CHIC2,517.9358,-0.044390711,0.013073149,-3.395563681,0.000684874,0.000814306
CHID1,3882.2747,-0.162316514,0.013231635,-12.26730577,1.36E-34,2.50E-34
CHIT1,1027.3729,-0.777254347,0.05586059,-13.9141809,5.20E-44,1.05E-43
CHKA,1633.6372,-0.115293387,0.01864588,-6.183316913,6.28E-10,8.47E-10
CHKB-CPT1B,948.8269,-0.563201089,0.021699833,-25.95416666,1.63E-148,7.45E-148
CHKB,620.13885,-0.138761534,0.016347174,-8.488411418,2.09E-17,3.17E-17
CHL1,1522.1434,1.108585738,0.049531599,22.38138407,5.98E-111,2.07E-110
CHML,1121.4021,0.077295557,0.021389847,3.613656418,0.000301909,0.000363229
CHMP1A,5263.1865,-0.32423086,0.011015117,-29.43508026,1.95E-190,1.21E-189
CHMP1B,4099.745,0.057352439,0.012178932,4.709151754,2.49E-06,3.14E-06
CHMP2A,5520.214,-0.372764886,0.014225999,-26.20307262,2.45E-151,1.14E-150
CHMP2B,2304.7556,0.171132387,0.013262225,12.9037461,4.29E-38,8.18E-38
CHMP4A,2277.3586,-0.199469827,0.012490123,-15.97020498,2.06E-57,4.66E-57
CHMP4B,8486.942,-0.311508822,0.011200629,-27.81172616,3.13E-170,1.68E-169
CHMP4C,927.3352,-0.592482267,0.035531714,-16.67474494,2.00E-62,4.73E-62
CHMP5,3611.0107,0.065371387,0.01169118,5.591513068,2.25E-08,2.95E-08
CHMP6,1327.6466,-0.156912877,0.013385783,-11.72235355,9.79E-32,1.75E-31
CHMP7,2176.7039,0.084671544,0.010597765,7.989566341,1.35E-15,2.00E-15
CHM,1119.7056,0.419599125,0.013829439,30.34100744,3.30E-202,2.24E-201
CHN1,985.3073,1.449256883,0.031507051,45.99785886,0,0
CHN2,580.70264,0.207441589,0.030879645,6.71774519,1.85E-11,2.55E-11
CHODL,139.05276,0.471860092,0.047061038,10.0265552,1.17E-23,1.90E-23
CHORDC1,1120.8193,-0.211005116,0.014675,-14.37854271,7.06E-47,1.46E-46
CHP2,251.58968,-2.15688031,0.077381109,-27.87347391,5.60E-171,3.02E-170
CHPF2,3653.8623,-0.232867465,0.012888464,-18.06789957,5.70E-73,1.47E-72
CHPF,8202.294,-0.179356333,0.020574254,-8.717513263,2.84E-18,4.36E-18
CHPT1,2682.2114,0.305793905,0.023206967,13.17681459,1.19E-39,2.31E-39
CHP,6964.9033,-0.155468106,0.014570467,-10.67008429,1.40E-26,2.38E-26
CHRAC1,1833.0365,-0.233311371,0.012681024,-18.39846412,1.35E-75,3.56E-75
CHRDL1,1223.0068,2.224304137,0.050098661,44.39847462,0,0
CHRDL2,310.81894,2.086526303,0.057909584,36.0307595,2.76E-284,3.39E-283
CHRD,577.27856,0.481347085,0.0361002,13.33364051,1.48E-40,2.88E-40
CHRFAM7A,131.01825,-0.234558292,0.037198239,-6.305628909,2.87E-10,3.90E-10
CHRM1,354.5083,0.585867575,0.072185313,8.116160379,4.81E-16,7.16E-16
CHRM2,15.62622,2.946124922,0.090927792,32.400709,2.68E-230,2.25E-229
CHRM3,134.4691,0.014511284,0.041948853,0.345928025,0.729396807,0.74211842
CHRM4,26.574396,0.280589226,0.045378713,6.183278611,6.28E-10,8.48E-10
CHRM5,9.661908,0.62941816,0.036731931,17.13544976,8.07E-66,1.96E-65
CHRNA10,31.024004,-0.467412309,0.022246725,-21.01038728,5.27E-98,1.64E-97
CHRNA1,104.81657,0.570272731,0.051455449,11.08284422,1.52E-28,2.63E-28
CHRNA2,252.3494,0.320599855,0.099499441,3.2221272,0.001272426,0.001499758
CHRNA3,404.77588,-2.639657884,0.06096519,-43.29778853,0,0
CHRNA4,130.86353,1.310127681,0.083197476,15.74720457,7.18E-56,1.60E-55
CHRNA5,207.33537,-0.713077126,0.031722858,-22.4783381,6.76E-112,2.36E-111
CHRNA6,16.41783,-0.103860813,0.049625713,-2.092883035,0.036359597,0.04057916
CHRNA7,41.212112,-0.413082316,0.048436557,-8.528317024,1.48E-17,2.25E-17
CHRNA9,20.898005,0.317155803,0.073025459,4.343085388,1.40E-05,1.75E-05
CHRNB1,548.13873,0.261301959,0.021453334,12.18001661,3.97E-34,7.30E-34
CHRNB2,211.2571,0.809220437,0.05430935,14.90020484,3.29E-50,6.98E-50
CHRNB3,0.76879394,0.715286473,0.10712538,6.677096269,2.44E-11,3.36E-11
CHRNB4,58.78434,-0.981111113,0.054999938,-17.83840401,3.56E-71,9.03E-71
CHRND,7.0101357,-0.309506852,0.115880757,-2.670908102,0.007564635,0.008672133
CHRNE,63.51354,0.052332923,0.028080902,1.863648196,0.062371125,0.068843249
CHRNG,6.477708,-0.491822409,0.064355647,-7.642257259,2.13E-14,3.10E-14
CHST10,845.78394,0.593528385,0.026406073,22.47696499,6.97E-112,2.43E-111
CHST11,668.53485,-0.06138421,0.027228335,-2.254423892,0.024169514,0.027171018
CHST12,927.469,-0.138756877,0.014691851,-9.444478767,3.57E-21,5.66E-21
CHST13,213.59196,-0.161515016,0.051275523,-3.149943808,0.001633019,0.001917669
CHST14,1372.0056,0.177180852,0.014341666,12.35427238,4.62E-35,8.57E-35
CHST15,2220.254,0.611000876,0.024552423,24.88556304,1.07E-136,4.47E-136
CHST1,799.0732,0.571802464,0.038404568,14.88891798,3.89E-50,8.27E-50
CHST2,1538.3817,0.142784664,0.032562949,4.384881222,1.16E-05,1.44E-05
CHST3,1764.4852,0.598875495,0.025533441,23.45455526,1.19E-121,4.46E-121
CHST4,90.03877,-0.743051419,0.062653584,-11.85967937,1.92E-32,3.45E-32
CHST5,137.6979,-1.784830318,0.050467982,-35.36559712,5.77E-274,6.63E-273
CHST6,415.6501,-0.042984748,0.045069432,-0.953745062,0.340212704,0.35749112
CHST7,323.78873,0.381653619,0.0275771,13.83951261,1.47E-43,2.96E-43
CHST8,135.39351,-0.101547654,0.059966596,-1.693403679,0.090378655,0.098915119
CHST9,444.60724,1.329396496,0.061429661,21.64095447,7.40E-104,2.42E-103
CHSY1,2571.3015,0.473048592,0.016765516,28.21557012,3.77E-175,2.08E-174
CHSY3,171.21669,0.847140208,0.029214009,28.99773891,7.03E-185,4.18E-184
CHTF18,1017.84,-0.905273423,0.021396354,-42.30970479,0,0
CHTF8,4608.6157,-0.029317978,0.009008098,-3.254624446,0.001135424,0.001340841
CHUK,1176.7858,0.096244781,0.010823728,8.892017733,6.00E-19,9.28E-19
CHURC1,2470.0625,0.444330991,0.011072948,40.12761618,0,0
CIAO1,4252.703,0.066932492,0.00725626,9.224103223,2.86E-20,4.49E-20
CIAPIN1,2144.902,-0.200172179,0.010913861,-18.34109731,3.89E-75,1.02E-74
CIB1,5586.6777,-0.590706091,0.015968829,-36.9911962,1.59E-299,2.18E-298
CIB2,437.90146,-0.213869614,0.025768899,-8.299524684,1.05E-16,1.57E-16
CIB3,2.2716424,-0.864391516,0.088024631,-9.819882331,9.25E-23,1.50E-22
CIB4,4.1204147,0.363014556,0.096483651,3.762446297,0.000168259,0.000203723
CIC,4331.302,0.127598884,0.012998547,9.816396278,9.57E-23,1.55E-22
CIDEA,36.986626,1.455686423,0.08759901,16.61761272,5.20E-62,1.22E-61
CIDEB,1348.7361,0.068665797,0.027479017,2.498844703,0.01245989,0.014170767
CIDECP,278.6205,0.073843823,0.014065386,5.250039072,1.52E-07,1.97E-07
CIDEC,128.97676,1.600013609,0.063572713,25.16824492,8.92E-140,3.81E-139
CIITA,993.9998,-0.484837566,0.031554607,-15.36503277,2.81E-53,6.12E-53
CILP2,387.96713,0.545670845,0.042834173,12.7391473,3.58E-37,6.78E-37
CILP,1391.9786,1.3929111,0.051387865,27.10583741,8.40E-162,4.23E-161
CINP,1070.4727,-0.189758735,0.011454797,-16.56587453,1.23E-61,2.88E-61
